key,status,group_index,family,imagespace_enum,imagespace_class,stage,descriptor_hex,dxbc_sha256_1_6,raw_hlsl_sha256_1_6,contract_sha256_1_6,dxbc_sha256_1_7,raw_hlsl_sha256_1_7,contract_sha256_1_7,canonical_source,source_disposition
6|PS|8438273,changed,6,Lighting,,,PS,0x0080C201,0E98C0275009E4B16CD8A9347A922E212D9D4952A4219058796C4704ED620779,FC199DDEB35517985C0E3B6FD40A7C309075FC6BD8C4C71EAA53BFFE2C87ED5D,13055FED72056101F291F17BEBE3AF93780A419F75FEA630BB5E251301BFBECC,7EA107D0D58C0A4A3185AB3E0ADAFA47136456F66BB9D1C54C951A4DBC7BD745,43B271B035CCF4A38305D1F05E3975BCC25EA8618DC70342FC8DE9AEB2B8ED3A,13055FED72056101F291F17BEBE3AF93780A419F75FEA630BB5E251301BFBECC,package/Shaders/Lighting.hlsl,common authoritative-1.7 MRT source; no native adapter
6|PS|8438785,changed,6,Lighting,,,PS,0x0080C401,9706840E2386A6A307712CE1B1B7CFCC210DA5B0D0ED65CA83F264E3B75ACCBD,6E00C0BD3F7B76DB97FB73E6D233E082AA94DB4E255CEA1E9F7BFF1F03E2B625,09D1DA6D7F7C76D73EC8FEA31BF6FA72CF15C8D7F1F83690E3E6C0BD5A58E0FC,E419B519A84E2D8C91665CCD47D330CC0FB8AAEAAF3F586885282D61C4D1D594,5B8833656E6B980559F0B2F5413AB6DD5FA37EEA0BD290289B892F6ADD3481FA,09D1DA6D7F7C76D73EC8FEA31BF6FA72CF15C8D7F1F83690E3E6C0BD5A58E0FC,package/Shaders/Lighting.hlsl,common authoritative-1.7 MRT source; no native adapter
6|PS|8439297,changed,6,Lighting,,,PS,0x0080C601,99B5C9324B804958C95BF3341131F7A1E616C5C157276B82AF0F799C29DA2735,78A33A79CF377FBBB6400EAE72B49CF6CAF83896CBBB88F5864501D7FC2F088F,05369144C7C2DBC9094B05D2DFC06CBB4D8ACAE753BC8075C2FB3102603B30CF,3AD0F57AF0F5A65211595CC0D48CABF1102B7B072414B3D549A1A9A8AF8335FA,111F4E06260CA4D43FAA260E7E9E5075E91D2E9067AFC71A6A7F92790F2B29A6,05369144C7C2DBC9094B05D2DFC06CBB4D8ACAE753BC8075C2FB3102603B30CF,package/Shaders/Lighting.hlsl,common authoritative-1.7 MRT source; no native adapter
6|PS|8441857,changed,6,Lighting,,,PS,0x0080D001,BEC76DC570DCC29B89F0702A6838C1F6C2B5353FBEB801EBCE10C6B0BDBB6C07,2D4169F88A79F8ED81F47C16189BE9AD73622E530A3523EA652D88E03D4FF888,0BEDDDCF7D2816CC08351DF61CF1B988836CC2853EB4C8400B251488C7B6E3C4,2D2C891FD1A38E70593DE99696B433D97BD2583C28F58FCDEC1BD94152F9FD56,FF3C1C9A9B1532A330E96A715AB27F271BCB1714EA4F47266500A5AD121F88B0,0BEDDDCF7D2816CC08351DF61CF1B988836CC2853EB4C8400B251488C7B6E3C4,package/Shaders/Lighting.hlsl,common authoritative-1.7 MRT source; no native adapter
6|PS|8442369,changed,6,Lighting,,,PS,0x0080D201,017AAA180D3DD6AEBD6A15F2862009BDDB0FCED03CB1D5EC9D39EDEAFC60187B,120B57C7DFD8AD15AA79625908D6EB5CDA44EEA1405C1CFD07DBE02A80025B83,203859F87936F649C40272AE108E88423844AE5D089559B1A8AC5BD4AC8F2B95,78AAB3DBA7F059DC152663B3C1D81F1CF965C63A777BEC08A9B13D96549BC871,7E65E13D202403C5596E168E946A5368F16354F0F03B4871F9D9576439F324DF,203859F87936F649C40272AE108E88423844AE5D089559B1A8AC5BD4AC8F2B95,package/Shaders/Lighting.hlsl,common authoritative-1.7 MRT source; no native adapter
6|PS|8445953,changed,6,Lighting,,,PS,0x0080E001,05EF0B3FA6014FFC4E21E88996EB5506122CF6CD0F88FAB2CEE74267EA046C06,47E42C400AB369EC73CFE5BC687E9A77449F596CEDF9A94A53416EB5819C58B8,2D6DE685FB5995AA922F7F99AFB515F4A9AC108ADCBB336BF28C9E71B9FF22E1,EE2A44E7C338B1787FB5F1A25994274228D8350E28C1E4A07627438A9C16FE0E,738251D536A3D5AAD0098EA3416984BD588ABDA263ABE7DA15E713CFB6EF735F,2D6DE685FB5995AA922F7F99AFB515F4A9AC108ADCBB336BF28C9E71B9FF22E1,package/Shaders/Lighting.hlsl,common authoritative-1.7 MRT source; no native adapter
6|PS|8446465,changed,6,Lighting,,,PS,0x0080E201,4D2459365AFD20E1AC002A154DD5A764A650ED4DC9758B914FD56B0D78B15B74,B90717EA7ACDFB1D55DD7EC30920CE3E5A6FB974C4D44499A90C168D27AF5C3E,13055FED72056101F291F17BEBE3AF93780A419F75FEA630BB5E251301BFBECC,3661FA49FA66096D46CA51E3924A0BCB1C3C385B441E5D2ACA8CB66CCCF64A61,7B7778CB2BF325C4A75197C8ED546BB3CA89A173E87AD4A5440E293C08488FC2,13055FED72056101F291F17BEBE3AF93780A419F75FEA630BB5E251301BFBECC,package/Shaders/Lighting.hlsl,common authoritative-1.7 MRT source; no native adapter
6|PS|8446977,changed,6,Lighting,,,PS,0x0080E401,0EE6CCBD83D3E9B84DBF7B1A0DADEADE158FDFD5B39C677E7E5AD881ED40374F,C763D3DB87A4C54AA3BFE3B6C25D1072DA6A3D2B2623DD094B9A57BC98F16E97,09D1DA6D7F7C76D73EC8FEA31BF6FA72CF15C8D7F1F83690E3E6C0BD5A58E0FC,19DAEE50B5FAA48F94F8A41134FAE7CCB3A08D772081E7C921AADBD941DA26D5,861ACEA6EB1603526D79425E4E79B7F6C9B7194EC4E7DA9193AAB9912FA40FF6,09D1DA6D7F7C76D73EC8FEA31BF6FA72CF15C8D7F1F83690E3E6C0BD5A58E0FC,package/Shaders/Lighting.hlsl,common authoritative-1.7 MRT source; no native adapter
6|PS|8447489,changed,6,Lighting,,,PS,0x0080E601,E44D839031CCEBB6F59867572C997778E9C6B6FE9DF7D57382AB181DA6B186E3,7DBA9629CF4CDF29ACF8B8E054F3BD07DD9DCA7407CE0D3F2305C4456C1ACEDC,05369144C7C2DBC9094B05D2DFC06CBB4D8ACAE753BC8075C2FB3102603B30CF,C895A46B4C93FC10AEA7972069951A22D44BE362BA1AB4FBBEF91BC1499B281F,3942A0E30B0C29A749C3043B56EE8990BC288509EC839F776720D2C783C40DC4,05369144C7C2DBC9094B05D2DFC06CBB4D8ACAE753BC8075C2FB3102603B30CF,package/Shaders/Lighting.hlsl,common authoritative-1.7 MRT source; no native adapter
6|PS|8450049,changed,6,Lighting,,,PS,0x0080F001,67343F12434BAC3D4124F7B6A8E117529D53643027E19BA83832FB69D32AA791,48134DBDB42790734622E870C655316489066EB13C0BB7C5FF793BEBE5C09E7C,0BEDDDCF7D2816CC08351DF61CF1B988836CC2853EB4C8400B251488C7B6E3C4,A2B62C6E764246102099A786BDCBF594E8111DDD3402413C09E43985D11186FB,D080222E27D86F3F8543B2DD1C4A16C21EC5020B7B230A6DEF2B5644DAA47444,0BEDDDCF7D2816CC08351DF61CF1B988836CC2853EB4C8400B251488C7B6E3C4,package/Shaders/Lighting.hlsl,common authoritative-1.7 MRT source; no native adapter
6|PS|8450561,changed,6,Lighting,,,PS,0x0080F201,0E7F48BB4494262F8369C2D61A66E7EA13F869CADC7A6A922289AF13AD4504D5,62BA9F49FD5BEC85A273525BE678C010F9699ECB5F6EEA67020847CD2AAAE976,203859F87936F649C40272AE108E88423844AE5D089559B1A8AC5BD4AC8F2B95,D2ADC2A94D7C0E6AD3B98C9346EF6C1D8EB4EADA3366D42FBDE044344E174D7C,43E7C848BE0C323CF86FE0E60C7423753966D01D758917926BF3E8BB01FE089F,203859F87936F649C40272AE108E88423844AE5D089559B1A8AC5BD4AC8F2B95,package/Shaders/Lighting.hlsl,common authoritative-1.7 MRT source; no native adapter
6|PS|8454145,changed,6,Lighting,,,PS,0x00810001,EFE945BE0A96F013D1B515FFD40051A11B4F2900BDC1510942DD432DD5CBCDF7,0EB0B860B746963C557FBD4803D5978933BEAC16799F9F30E477B84246127B33,1FA2ACC467E588A314116D1E97507E4860EC531CA084A7EFEC9D81BD87E31B09,0C48004783305913C4C76E7D2544ABE9FCC1DD2C3DB2A190554E167B4EF28C47,54F6E01C3FDE6AA342F1877AC3C5787857B3E1152533944143AC7A22EC35A0C6,1FA2ACC467E588A314116D1E97507E4860EC531CA084A7EFEC9D81BD87E31B09,package/Shaders/Lighting.hlsl,common authoritative-1.7 MRT source; no native adapter
6|PS|8454657,changed,6,Lighting,,,PS,0x00810201,01AA4B64B902EAD372E619E303FA83BA880FDF3E61AD368CB9324FF283C6EB21,D87BD41D049857FC2E4CA1FF57136F075E2FA3BB2DBC03461D7BF927DAF4B7C9,A72B3A1FBF0B2110FE9A5BFA6B55A0ADE62C4815ED318701B309BC54E2656848,B581DF6F0F7C7CEA61F53715106728F1EC1ED2C544669861A489234E569B4EE0,3ABCA0AB425857D363EE6408AC8DBD9CF09219979A2AAF9DADFD3819A3F76FE5,A72B3A1FBF0B2110FE9A5BFA6B55A0ADE62C4815ED318701B309BC54E2656848,package/Shaders/Lighting.hlsl,common authoritative-1.7 MRT source; no native adapter
6|PS|8455169,changed,6,Lighting,,,PS,0x00810401,B2AE737EE946DD748FF241D0E3B3E7FDC1FD1AC5973DAB3EB1812BBE01A2F5C9,77DEA23360DEFD3BF26A1ABB90FAEA1FF7DE5AAB8575300EFB3166011D79A2A7,C7E544686E516F6D98DD190BD36BA4918691542C9100A99EEEFE4FC1C4CE7600,465352ED8C4C5C129C294E93DD1BB951BB7ACBB6A8CCEA622F9370DF7F37AEEC,3BAE9CA06013884965A185961F2C26DD260062CA6A9F7F08DD62E8722C427203,C7E544686E516F6D98DD190BD36BA4918691542C9100A99EEEFE4FC1C4CE7600,package/Shaders/Lighting.hlsl,common authoritative-1.7 MRT source; no native adapter
6|PS|8455681,changed,6,Lighting,,,PS,0x00810601,F9A45DB5E2BCFB166297F56E616B8442AECF7B9EF0CD48EF5527A76D4711C44B,6DEB6D2E73268CF62AE1B82A1B66D27FDFFBE22FE0A440F6F0C6FDA39D80A342,957BEAD54C1A81586855FAC8ABE13F42DC1201AB08A43D1E58ED5E918D82BC8C,7A333FF172101647BFDED10E65F10007FBA4CE56FB1BE57ABD8F1AC5204B9635,6C14D97AAAC7325BE79117E3A9AFCB2EC8E6D2AD9D14A6C2F00D36FE5337F897,957BEAD54C1A81586855FAC8ABE13F42DC1201AB08A43D1E58ED5E918D82BC8C,package/Shaders/Lighting.hlsl,common authoritative-1.7 MRT source; no native adapter
6|PS|8457217,changed,6,Lighting,,,PS,0x00810C01,5F642ADD6F5AAB679553AB9EFB012D3DDCEF87245723FFC15B605C6CD0C92280,FA25A1F83851B7C8B90E1DEB600443B992426829BF2B30DD236609D9C39C0324,957BEAD54C1A81586855FAC8ABE13F42DC1201AB08A43D1E58ED5E918D82BC8C,A16F808A2D0B9C667175D7B9E5193D99BD72B23568204910FA1712DA406745B1,A0C57A4E2652E7071C9324370FB661792075110570B934FCBF0D4F37EB1D69C6,957BEAD54C1A81586855FAC8ABE13F42DC1201AB08A43D1E58ED5E918D82BC8C,package/Shaders/Lighting.hlsl,common authoritative-1.7 MRT source; no native adapter
6|PS|8457729,changed,6,Lighting,,,PS,0x00810E01,3912B4A29A23A5D9B56B6B272C8E31D4717C7FB975390C16DB3F7DFAA21CFC10,1CAF3DFEE1D48DE20660E59EE2ED8D429239FAEB53AAAC7B509AE2232F26A15E,957BEAD54C1A81586855FAC8ABE13F42DC1201AB08A43D1E58ED5E918D82BC8C,02C4A8F3536FD4143312BE551C6655083CD189C803E30E73073B227784090069,6F212FDC4A135B20F4E3138DC7A5CFE12E564255A26E1EA3CC754812C76C00BA,957BEAD54C1A81586855FAC8ABE13F42DC1201AB08A43D1E58ED5E918D82BC8C,package/Shaders/Lighting.hlsl,common authoritative-1.7 MRT source; no native adapter
6|PS|8460289,changed,6,Lighting,,,PS,0x00811801,C735F04E9AE7654FEA43B9DD1931E575F070421790FD49CF6A6AF22E79F91641,1D7AABC9D826E84FE0BF7A28B45AA15CD0D77DF75195AD4C57DF3457BE9A63CD,0DD5625DE454CBCBBA73860F393B685FDCAEACED11D86D41241CFAF2212F587C,8A9451BF4F2B2D967612293B409D881466657B266341F52823E45C1ADA5EE306,972B3929DEB51A296078C08B8CF00B74276CE8B52268F76DAED2EF0A61A5522E,0DD5625DE454CBCBBA73860F393B685FDCAEACED11D86D41241CFAF2212F587C,package/Shaders/Lighting.hlsl,common authoritative-1.7 MRT source; no native adapter
6|PS|8460801,changed,6,Lighting,,,PS,0x00811A01,26948A943A71405FB1AAA745A1142179927E6A33922053954D97A7C9537B6DC9,F7322D6A10C0EDF98FC44605F8B7CA61D71187A778FA87B4D70CE87F4C8A479E,0DD5625DE454CBCBBA73860F393B685FDCAEACED11D86D41241CFAF2212F587C,F8A1F7631DD75BC32A1E5E162B5B0D839897FEA812ADB42B14950C5D32786F5B,30A6552F3440F857222142A40F2DF6E62243508824E87083803EA13DC2C332DB,0DD5625DE454CBCBBA73860F393B685FDCAEACED11D86D41241CFAF2212F587C,package/Shaders/Lighting.hlsl,common authoritative-1.7 MRT source; no native adapter
6|PS|8470529,changed,6,Lighting,,,PS,0x00814001,8B051183948E979BD6AFDBE9A722A879FF0D332A0019DCA45DF24E2B1FB686B0,4E693487D0A28769B4D5E2129BDD69FDA95BA3F6AF79FE253B6E4FCD731CBDE4,991A4BB27BA03A05161F609FBC0581A5E020D2F659E162377FD9D7AB6ABB32B1,9F82061CE1F33073A523450BE8F5FEF7E787FA6A57EC2AE7544F410A5CB38449,54D67FEC6E5B15B025862E94B5254F2E66C24C5A4889581A4F8CED93B3D44B47,991A4BB27BA03A05161F609FBC0581A5E020D2F659E162377FD9D7AB6ABB32B1,package/Shaders/Lighting.hlsl,common authoritative-1.7 MRT source; no native adapter
6|PS|8471041,changed,6,Lighting,,,PS,0x00814201,AA3791DD4E3C627E4E6C3C67CCC704D75BF13759A89C08EA1C7D5E576A07F9A9,679A65A17575BD2098FE4BB2BE0476EEE3CBE871114000DA82411CCCA429FC83,626948F7732E91BA81C1E2D437FBDCFA14FD37B80A094FED16B5B3C6C65F060E,7A01CBD15FA9FE9BD5830730DB0300D9CE06BE1EDBF27877CEE3F7FD39291D9C,2E0D61CED39337553907F76499E52C275D5770EF5DDB53C99B81AB997A86669E,626948F7732E91BA81C1E2D437FBDCFA14FD37B80A094FED16B5B3C6C65F060E,package/Shaders/Lighting.hlsl,common authoritative-1.7 MRT source; no native adapter
6|PS|8471553,changed,6,Lighting,,,PS,0x00814401,AF070535A2F0B1248F1BA2B7464BC5494D259C9A9D534D94E7ADE66F0C1B9F61,8A86BBCB2FA06515B3104013DCF315015156508169310CB79E8C937CB471AC25,FB9D56E6444F068D2A2E4FD9D0FE656D45F75EA4608BD4283A325B4ADE376063,32634CE325626F6AA7FCBA2877A8A154BC4A3E607763E72F2797C28EFEFE7D9C,D312DCAF51ED027C37E12AA4C6F39EC1F2EAE7E14A125DD7B404F9A40A60ED61,FB9D56E6444F068D2A2E4FD9D0FE656D45F75EA4608BD4283A325B4ADE376063,package/Shaders/Lighting.hlsl,common authoritative-1.7 MRT source; no native adapter
6|PS|8472065,changed,6,Lighting,,,PS,0x00814601,C734C7648873C3D2888FB23DFC7A0EFFE9D5A4D8B33F033D5FFF91A9C0D4A3D4,53A64AB3A5397522BE067D15B32BAD9D13B7B273275CE112F660585FC144AB1F,311A25AF123B832C29FB2030F37943E1ACCBAEF92833D07BECD366B2F8487818,15AE5456185E56E17EB2E45E5E1B8FC4D434B31872A27DFDD4427672B1A286CD,F834B1593BC733B0D5334317FD57FEDAF883F7C6A8B046AD661A030E88C20A72,311A25AF123B832C29FB2030F37943E1ACCBAEF92833D07BECD366B2F8487818,package/Shaders/Lighting.hlsl,common authoritative-1.7 MRT source; no native adapter
6|PS|8473601,changed,6,Lighting,,,PS,0x00814C01,31C7BEE4B644683BEC4E3069217D53AF907A2D0C9A270D8D4614436B44195C8A,93DAA47F8ECB4DF6B897ADD628F87190714146A7B7009CA856E99AD01990CFCF,311A25AF123B832C29FB2030F37943E1ACCBAEF92833D07BECD366B2F8487818,7E89D4AEDD3F5814EDC4FA92819F470ADF3D405852B041712AE7D2CE35BC3E77,7661F6507A68EA33154699420FC0E1BEEFF6A661381638CD9CEEECD510840BD1,311A25AF123B832C29FB2030F37943E1ACCBAEF92833D07BECD366B2F8487818,package/Shaders/Lighting.hlsl,common authoritative-1.7 MRT source; no native adapter
6|PS|8474113,changed,6,Lighting,,,PS,0x00814E01,E2123016FBDCE348ACD5762491071DC4B4E183368A14C833D1D4F9C139F9A944,E7519315C5DD249DE9156CCAEDB2A59340476055BBE93CD0E003E5A739617C80,311A25AF123B832C29FB2030F37943E1ACCBAEF92833D07BECD366B2F8487818,CABDF2ED842B4EDFC46C4DCC350A361D9B2CE09B0EA6717A1B58D56CAE148147,60F916139440C0317C59C171A44CE60DAF81C26028393F4297E7D29B2B587EAF,311A25AF123B832C29FB2030F37943E1ACCBAEF92833D07BECD366B2F8487818,package/Shaders/Lighting.hlsl,common authoritative-1.7 MRT source; no native adapter
6|PS|8476673,changed,6,Lighting,,,PS,0x00815801,98560A28904C52FEC47124A65237961D13E379FFE05BBB31E4A83968ED3B10A8,6F0D0511BDD7F09B351A37E9FA20B07548111508218D3B275C600583155B6016,B1C9569EDFD2AAE57746CB9B0378616B1AAB7F770ECBEDEBC7F06209FB6AC21C,D16CC4C913716D633188D0DD773E6CFC5EB6BFCB73CEA53C77DA081625A4935B,9A4F24E34225DC48B4879FF7AE5C2FB5B00878BEA5CA73716E3549D8525D90D4,B1C9569EDFD2AAE57746CB9B0378616B1AAB7F770ECBEDEBC7F06209FB6AC21C,package/Shaders/Lighting.hlsl,common authoritative-1.7 MRT source; no native adapter
6|PS|8477185,changed,6,Lighting,,,PS,0x00815A01,A74088EBD589B0D4BEFA527769893041B68AB90EEB46BE8544505A8E4C28FEDC,FAC8EAF9C4C8B4C432C7BAB331FCF5F4ABA7B9E46D7DA421256C469ABCDD4E62,B1C9569EDFD2AAE57746CB9B0378616B1AAB7F770ECBEDEBC7F06209FB6AC21C,7A56B12A753CF6C5C68AB67C536E4841F2B4B1F3B28CE93E3F3B426EF21029CF,092A7F30A3AD2F7912D2684A3536FAB16A3C420439AE3CBF9584550E04AD8F7F,B1C9569EDFD2AAE57746CB9B0378616B1AAB7F770ECBEDEBC7F06209FB6AC21C,package/Shaders/Lighting.hlsl,common authoritative-1.7 MRT source; no native adapter
6|PS|8478721,changed,6,Lighting,,,PS,0x00816001,EC072F1BCE8CE84CBBD7A2E8F58568AC81DC44D9305F0204F0C8951E8790384D,EAC030CF38F394191E6A58B8557B28B40DF61D5C22A451E4D3BFB68B8928864C,991A4BB27BA03A05161F609FBC0581A5E020D2F659E162377FD9D7AB6ABB32B1,96A43EF6AC62AF79A0CBF79180B186AA766462EB862ACD99475426126AFBA2A0,9BBB2E7417CE07882001987E1BF785BA8B0146B43439977EF56A926E17E7559E,991A4BB27BA03A05161F609FBC0581A5E020D2F659E162377FD9D7AB6ABB32B1,package/Shaders/Lighting.hlsl,common authoritative-1.7 MRT source; no native adapter
6|PS|8479233,changed,6,Lighting,,,PS,0x00816201,B4B89196AF84AA0897A92D5160A13353AFF6CFD0CD110711D77D47BD163EF8E5,D087A3711784DE77CAD3AE19D5B72E982842DCA412D7651D03795576D7726AE8,626948F7732E91BA81C1E2D437FBDCFA14FD37B80A094FED16B5B3C6C65F060E,C7A4E28758F0BC326A89194C80F51FB066E2A7168E35996BB566966B9D35870F,55208EE29D20E227AB2B6496F42C389277B878969697E4BCAE8B4B80497F75F0,626948F7732E91BA81C1E2D437FBDCFA14FD37B80A094FED16B5B3C6C65F060E,package/Shaders/Lighting.hlsl,common authoritative-1.7 MRT source; no native adapter
6|PS|8479745,changed,6,Lighting,,,PS,0x00816401,C17BEDB6A8BA9D316DA0768DF47E8FABD9969996A581414AA03B5A66DDF4D151,25C3036622945CC6AAD0E4F6B54FEC6D3CDE127A52EC73B32E6187A5A5A737FD,FB9D56E6444F068D2A2E4FD9D0FE656D45F75EA4608BD4283A325B4ADE376063,03FF9CA3AB6EBC261CCCD619213F5F0D185FD2132C4D043522AEE6195FB12C08,5E8A27097F8EFA07710F3AB404A609A3B333CBD22FF0F6483B813162F7D66145,FB9D56E6444F068D2A2E4FD9D0FE656D45F75EA4608BD4283A325B4ADE376063,package/Shaders/Lighting.hlsl,common authoritative-1.7 MRT source; no native adapter
6|PS|8480257,changed,6,Lighting,,,PS,0x00816601,5C1BF2E31484A16383FDE1680AF2D4458C3A7EBB4F170CB79617B4B772AD76FE,EB8CF131F9C0CF3CCE2B6FE8313A62E1F3557326B793482766BFE683768D34A9,311A25AF123B832C29FB2030F37943E1ACCBAEF92833D07BECD366B2F8487818,96969DA0ECD95771391C4FC854B7141434B7AA7ABFCFC2D5E1EE765CDB1FBC23,4AE1D28176A42364BD194EEE41CFF989D1F60928588A0A711245E50A74F1D302,311A25AF123B832C29FB2030F37943E1ACCBAEF92833D07BECD366B2F8487818,package/Shaders/Lighting.hlsl,common authoritative-1.7 MRT source; no native adapter
6|PS|8481793,changed,6,Lighting,,,PS,0x00816C01,2724CA1C71664FF106229D83864752075366A65D8F97FBE4F0B678D87CE0ADAE,4164B453E19DFBA1AAFBE6AD91F496C7B97AE71B5F09FFB47FD1F3C05DD2942D,311A25AF123B832C29FB2030F37943E1ACCBAEF92833D07BECD366B2F8487818,FBA1B799114FAD6D645D3513AFEB095EE5F4B7A65FA3B6B7DD18F6A931F0D73D,9BA16AA344F41A74FC10541C8E17ECC1876A4C913B8C660F4DF1944816D3FF5C,311A25AF123B832C29FB2030F37943E1ACCBAEF92833D07BECD366B2F8487818,package/Shaders/Lighting.hlsl,common authoritative-1.7 MRT source; no native adapter
6|PS|8482305,changed,6,Lighting,,,PS,0x00816E01,A8ADCB9148BFC6EB59931D4804A8B9CCCBCB51F36DFFAE47CDD3BF66CAC69A97,394FB74267EB8A49DEE1D74048BC4BF2826D4DDEA98E0760AD0557A0A4F32BB4,311A25AF123B832C29FB2030F37943E1ACCBAEF92833D07BECD366B2F8487818,805DF1D49F588343DF276B3CFD380DE7E86BEF397808994173CEE1C53954333F,78A0BBB72BEF7CC760001541200523CA47BF0F97CA824025C4A84E8E86EE4340,311A25AF123B832C29FB2030F37943E1ACCBAEF92833D07BECD366B2F8487818,package/Shaders/Lighting.hlsl,common authoritative-1.7 MRT source; no native adapter
6|PS|8484865,changed,6,Lighting,,,PS,0x00817801,BF4861E306EEF2220907EB2AA829AE929DD428A8EDB3D482C1B0A895BCC713BA,793F2204E0B2CCB329E18C6B40CAC83DEB8BF812D6FA1C8DA6CB581556878447,B1C9569EDFD2AAE57746CB9B0378616B1AAB7F770ECBEDEBC7F06209FB6AC21C,5298B15F994459DC3EDF24171C56C8FB959EE3B6C48191B01A90B3477C8FDAFC,A7E06DB81FE26A29EB228499A4228690A39A0A0194D4A36B4BE1AA3D0A61EB02,B1C9569EDFD2AAE57746CB9B0378616B1AAB7F770ECBEDEBC7F06209FB6AC21C,package/Shaders/Lighting.hlsl,common authoritative-1.7 MRT source; no native adapter
6|PS|8485377,changed,6,Lighting,,,PS,0x00817A01,A5B9CEE5A69BDDD2AB3CA816D813242455FFA6C9AA8542AEB22C7FC23970D58F,C322F1A25A26A0DC263DA510FF7C7A37F9408F2983CE144163B4951BFF79B31F,B1C9569EDFD2AAE57746CB9B0378616B1AAB7F770ECBEDEBC7F06209FB6AC21C,005DDA23C41E84C24C03AF88952E14BF167EECBBE7024A48002BF3A3F1BF2C7F,35AAC75786ECA2399FA31D2917AC47C77C7BE2822252AC09684F3F7D49D52B8A,B1C9569EDFD2AAE57746CB9B0378616B1AAB7F770ECBEDEBC7F06209FB6AC21C,package/Shaders/Lighting.hlsl,common authoritative-1.7 MRT source; no native adapter
6|PS|8487937,changed,6,Lighting,,,PS,0x00818401,241162E79F1EFC0273891D2EA7FA89F7AD4BBF8EFD371995AF7C46F55556E4EC,B5B04A7DAF8E4E6B34AC728CEDEDC33D52D6877073A2053644D73302E6162221,CBAE6F36C1F05AF1C9D3BD97AA388689DE6BA8D30CC8FC9CA207AAA900B11C9C,67ECA441E9889EE39179CE06FAA30B3AE8E5A24ACB196760E042EBDF202265C9,884227A1539892AB87675BB8E9405EDE07BA53B3F1A02FA9AFE783E64D3CFCF6,CBAE6F36C1F05AF1C9D3BD97AA388689DE6BA8D30CC8FC9CA207AAA900B11C9C,package/Shaders/Lighting.hlsl,common authoritative-1.7 MRT source; no native adapter
6|PS|8488449,changed,6,Lighting,,,PS,0x00818601,0759EFD60D042BE51AC7C676B05C241D8FE27880E2CA9906D4649273D1120072,A0E7322273FDEA9500A82371641FC50924762CDA34DBCC9D323D25486798E180,2C1E517F9BB96904F605C2C006D9584E32CE3DBED6D3A3651371A1300F3EE254,68D29979B4B4A6B8B491220035BBE5F2702255688DDECB3E916846F5B4B0CB6C,5BCDAF828A2DC7C96E9E72FD93DB73281961C97AE0FC56A580FC41B3D71EFAF9,2C1E517F9BB96904F605C2C006D9584E32CE3DBED6D3A3651371A1300F3EE254,package/Shaders/Lighting.hlsl,common authoritative-1.7 MRT source; no native adapter
6|PS|8504321,changed,6,Lighting,,,PS,0x0081C401,9706840E2386A6A307712CE1B1B7CFCC210DA5B0D0ED65CA83F264E3B75ACCBD,6E00C0BD3F7B76DB97FB73E6D233E082AA94DB4E255CEA1E9F7BFF1F03E2B625,09D1DA6D7F7C76D73EC8FEA31BF6FA72CF15C8D7F1F83690E3E6C0BD5A58E0FC,E419B519A84E2D8C91665CCD47D330CC0FB8AAEAAF3F586885282D61C4D1D594,5B8833656E6B980559F0B2F5413AB6DD5FA37EEA0BD290289B892F6ADD3481FA,09D1DA6D7F7C76D73EC8FEA31BF6FA72CF15C8D7F1F83690E3E6C0BD5A58E0FC,package/Shaders/Lighting.hlsl,common authoritative-1.7 MRT source; no native adapter
6|PS|8504833,changed,6,Lighting,,,PS,0x0081C601,4951162268754BB34478635EAFB44D0A7B52C6A96CA5110AA6205404D2789679,73ED3FF10B1E646D2EA0F3F493F25891460C5EC920DB01001237C9A89263EC64,05369144C7C2DBC9094B05D2DFC06CBB4D8ACAE753BC8075C2FB3102603B30CF,D40FC4CF9BA0FB71232CFE6402C16222DB7E15DB4FD630BC8D0090A90CDDCCC5,EDF351C82E0C1BE1667B79F1D51E86433937D2A3E1FF31E7873D377A1989808A,05369144C7C2DBC9094B05D2DFC06CBB4D8ACAE753BC8075C2FB3102603B30CF,package/Shaders/Lighting.hlsl,common authoritative-1.7 MRT source; no native adapter
6|PS|8512513,changed,6,Lighting,,,PS,0x0081E401,0EE6CCBD83D3E9B84DBF7B1A0DADEADE158FDFD5B39C677E7E5AD881ED40374F,C763D3DB87A4C54AA3BFE3B6C25D1072DA6A3D2B2623DD094B9A57BC98F16E97,09D1DA6D7F7C76D73EC8FEA31BF6FA72CF15C8D7F1F83690E3E6C0BD5A58E0FC,19DAEE50B5FAA48F94F8A41134FAE7CCB3A08D772081E7C921AADBD941DA26D5,861ACEA6EB1603526D79425E4E79B7F6C9B7194EC4E7DA9193AAB9912FA40FF6,09D1DA6D7F7C76D73EC8FEA31BF6FA72CF15C8D7F1F83690E3E6C0BD5A58E0FC,package/Shaders/Lighting.hlsl,common authoritative-1.7 MRT source; no native adapter
